GL183470	GL183470.1
GL183471	GL183471.1
GL183472	GL183472.1
GL183473	GL183473.1
GL183474	GL183474.1
GL183475	GL183475.1
GL183476	GL183476.1
GL183477	GL183477.1
GL183478	GL183478.1
GL183479	GL183479.1
GL183480	GL183480.1
GL183481	GL183481.1
GL183482	GL183482.1
GL183483	GL183483.1
GL183484	GL183484.1
GL183485	GL183485.1
GL183486	GL183486.1
GL183487	GL183487.1
GL183488	GL183488.1
GL183489	GL183489.1
GL183490	GL183490.1
GL183491	GL183491.1
GL183492	GL183492.1
GL183493	GL183493.1
GL183494	GL183494.1
GL183495	GL183495.1
GL183496	GL183496.1
GL183497	GL183497.1
GL183498	GL183498.1
GL183499	GL183499.1
GL183500	GL183500.1
GL183501	GL183501.1
GL183502	GL183502.1
GL183503	GL183503.1
GL183504	GL183504.1
GL183505	GL183505.1
GL183506	GL183506.1
GL183507	GL183507.1
GL183508	GL183508.1
GL183509	GL183509.1
GL183510	GL183510.1
GL183511	GL183511.1
GL183512	GL183512.1
GL183513	GL183513.1
GL183514	GL183514.1
GL183515	GL183515.1
GL183516	GL183516.1
GL183517	GL183517.1
GL183518	GL183518.1
GL183519	GL183519.1
GL183520	GL183520.1
GL183521	GL183521.1
GL183522	GL183522.1
GL183523	GL183523.1
GL183524	GL183524.1
GL183525	GL183525.1
GL183526	GL183526.1
GL183527	GL183527.1
GL183528	GL183528.1
GL183529	GL183529.1
GL183530	GL183530.1
GL183531	GL183531.1
GL183532	GL183532.1
GL183533	GL183533.1
GL183534	GL183534.1
GL183535	GL183535.1
GL183536	GL183536.1
GL183537	GL183537.1
GL183538	GL183538.1
GL183539	GL183539.1
GL183540	GL183540.1
GL183541	GL183541.1
GL183542	GL183542.1
GL183543	GL183543.1
GL183544	GL183544.1
GL183545	GL183545.1
GL183546	GL183546.1
GL183547	GL183547.1
GL183548	GL183548.1
GL183549	GL183549.1
GL183550	GL183550.1
GL183551	GL183551.1
GL183552	GL183552.1
GL183553	GL183553.1
GL183554	GL183554.1
GL183555	GL183555.1
GL183556	GL183556.1
GL183557	GL183557.1
GL183558	GL183558.1
GL183559	GL183559.1
GL183560	GL183560.1
GL183561	GL183561.1
GL183562	GL183562.1
GL183563	GL183563.1
GL183564	GL183564.1
GL183565	GL183565.1
GL183566	GL183566.1
GL183567	GL183567.1
GL183568	GL183568.1
GL183569	GL183569.1
GL183570	GL183570.1
GL183571	GL183571.1
GL183572	GL183572.1
GL183573	GL183573.1
GL183574	GL183574.1
GL183575	GL183575.1
GL183576	GL183576.1
GL183577	GL183577.1
GL183578	GL183578.1
GL183579	GL183579.1
GL183580	GL183580.1
GL183581	GL183581.1
GL183582	GL183582.1
GL183583	GL183583.1
GL183584	GL183584.1
GL183585	GL183585.1
GL183586	GL183586.1
GL183587	GL183587.1
GL183588	GL183588.1
GL183589	GL183589.1
GL183590	GL183590.1
GL183591	GL183591.1
GL183592	GL183592.1
GL183593	GL183593.1
GL183594	GL183594.1
GL183595	GL183595.1
GL183596	GL183596.1
GL183597	GL183597.1
GL183598	GL183598.1
GL183599	GL183599.1
GL183600	GL183600.1
GL183601	GL183601.1
GL183602	GL183602.1
GL183603	GL183603.1
GL183604	GL183604.1
GL183605	GL183605.1
GL183606	GL183606.1
GL183607	GL183607.1
GL183608	GL183608.1
GL183609	GL183609.1
GL183610	GL183610.1
GL183611	GL183611.1
GL183612	GL183612.1
GL183613	GL183613.1
GL183614	GL183614.1
GL183615	GL183615.1
GL183616	GL183616.1
GL183617	GL183617.1
GL183618	GL183618.1
GL183619	GL183619.1
GL183620	GL183620.1
GL183621	GL183621.1
GL183622	GL183622.1
GL183623	GL183623.1
GL183624	GL183624.1
GL183625	GL183625.1
GL183626	GL183626.1
GL183627	GL183627.1
GL183628	GL183628.1
GL183629	GL183629.1
GL183630	GL183630.1
GL183631	GL183631.1
GL183632	GL183632.1
GL183633	GL183633.1
GL183634	GL183634.1
GL183635	GL183635.1
GL183636	GL183636.1
GL183637	GL183637.1
GL183638	GL183638.1
GL183639	GL183639.1
GL183640	GL183640.1
GL183641	GL183641.1
GL183642	GL183642.1
GL183643	GL183643.1
GL183644	GL183644.1
GL183645	GL183645.1
GL183646	GL183646.1
GL183647	GL183647.1
GL183648	GL183648.1
GL183649	GL183649.1
GL183650	GL183650.1
GL183651	GL183651.1
GL183652	GL183652.1
GL183653	GL183653.1
GL183654	GL183654.1
GL183655	GL183655.1
GL183656	GL183656.1
GL183657	GL183657.1
GL183658	GL183658.1
GL183659	GL183659.1
GL183660	GL183660.1
GL183661	GL183661.1
GL183662	GL183662.1
GL183663	GL183663.1
GL183664	GL183664.1
GL183665	GL183665.1
GL183666	GL183666.1
GL183667	GL183667.1
GL183668	GL183668.1
GL183669	GL183669.1
GL183670	GL183670.1
GL183671	GL183671.1
GL183672	GL183672.1
GL183673	GL183673.1
GL183674	GL183674.1
GL183675	GL183675.1
GL183676	GL183676.1
GL183677	GL183677.1
GL183678	GL183678.1
GL183679	GL183679.1
GL183680	GL183680.1
GL183681	GL183681.1
GL183682	GL183682.1
GL183683	GL183683.1
GL183684	GL183684.1
GL183685	GL183685.1
GL183686	GL183686.1
GL183687	GL183687.1
GL183688	GL183688.1
GL183689	GL183689.1
GL183690	GL183690.1
GL183691	GL183691.1
GL183692	GL183692.1
GL183693	GL183693.1
GL183694	GL183694.1
GL183695	GL183695.1
GL183696	GL183696.1
GL183697	GL183697.1
GL183698	GL183698.1
GL183699	GL183699.1
GL183700	GL183700.1
GL183701	GL183701.1
GL183702	GL183702.1
GL183703	GL183703.1
GL183704	GL183704.1
GL183705	GL183705.1
GL183706	GL183706.1
GL183707	GL183707.1
GL183708	GL183708.1
GL183709	GL183709.1
GL183710	GL183710.1
GL183711	GL183711.1
GL183712	GL183712.1
GL183713	GL183713.1
GL183714	GL183714.1
GL183715	GL183715.1
GL183716	GL183716.1
GL183717	GL183717.1
GL183718	GL183718.1
GL183719	GL183719.1
GL183720	GL183720.1
GL183721	GL183721.1
GL183722	GL183722.1
GL183723	GL183723.1
GL183724	GL183724.1
GL183725	GL183725.1
GL183726	GL183726.1
GL183727	GL183727.1
GL183728	GL183728.1
GL183729	GL183729.1
GL183730	GL183730.1
GL183731	GL183731.1
GL183732	GL183732.1
GL183733	GL183733.1
GL183734	GL183734.1
GL183735	GL183735.1
GL183736	GL183736.1
GL183737	GL183737.1
GL183738	GL183738.1
GL183739	GL183739.1
GL183740	GL183740.1
GL183741	GL183741.1
GL183742	GL183742.1
GL183743	GL183743.1
GL183744	GL183744.1
GL183745	GL183745.1
GL183746	GL183746.1
GL183747	GL183747.1
GL183748	GL183748.1
GL183749	GL183749.1
GL183750	GL183750.1
GL183751	GL183751.1
GL183752	GL183752.1
GL183753	GL183753.1
GL183754	GL183754.1
GL183755	GL183755.1
GL183756	GL183756.1
GL183757	GL183757.1
GL183758	GL183758.1
GL183759	GL183759.1
GL183760	GL183760.1
GL183761	GL183761.1
GL183762	GL183762.1
GL183763	GL183763.1
GL183764	GL183764.1
GL183765	GL183765.1
GL183766	GL183766.1
GL183767	GL183767.1
GL183768	GL183768.1
GL183769	GL183769.1
GL183770	GL183770.1
GL183771	GL183771.1
GL183772	GL183772.1
GL183773	GL183773.1
GL183774	GL183774.1
GL183775	GL183775.1
GL183776	GL183776.1
GL183777	GL183777.1
GL183778	GL183778.1
GL183779	GL183779.1
GL183780	GL183780.1
GL183781	GL183781.1
GL183782	GL183782.1
GL183783	GL183783.1
GL183784	GL183784.1
GL183785	GL183785.1
GL183786	GL183786.1
GL183787	GL183787.1
GL183788	GL183788.1
GL183789	GL183789.1
GL183790	GL183790.1
GL183791	GL183791.1
GL183792	GL183792.1
GL183793	GL183793.1
GL183794	GL183794.1
GL183795	GL183795.1
GL183796	GL183796.1
GL183797	GL183797.1
GL183798	GL183798.1
GL183799	GL183799.1
GL183800	GL183800.1
GL183801	GL183801.1
GL183802	GL183802.1
GL183803	GL183803.1
GL183804	GL183804.1
GL183805	GL183805.1
GL183806	GL183806.1
GL183807	GL183807.1
GL183808	GL183808.1
GL183809	GL183809.1
GL183810	GL183810.1
GL183811	GL183811.1
GL183812	GL183812.1
GL183813	GL183813.1
GL183814	GL183814.1
GL183815	GL183815.1
GL183816	GL183816.1
GL183817	GL183817.1
GL183818	GL183818.1
GL183819	GL183819.1
GL183820	GL183820.1
GL183821	GL183821.1
GL183822	GL183822.1
GL183823	GL183823.1
GL183824	GL183824.1
GL183825	GL183825.1
GL183826	GL183826.1
GL183827	GL183827.1
GL183828	GL183828.1
GL183829	GL183829.1
GL183830	GL183830.1
GL183831	GL183831.1
GL183832	GL183832.1
GL183833	GL183833.1
GL183834	GL183834.1
GL183835	GL183835.1
GL183836	GL183836.1
GL183837	GL183837.1
GL183838	GL183838.1
GL183839	GL183839.1
GL183840	GL183840.1
GL183841	GL183841.1
GL183842	GL183842.1
GL183843	GL183843.1
GL183844	GL183844.1
GL183845	GL183845.1
GL183846	GL183846.1
GL183847	GL183847.1
GL183848	GL183848.1
GL183849	GL183849.1
GL183850	GL183850.1
GL183851	GL183851.1
GL183852	GL183852.1
GL183853	GL183853.1
GL183854	GL183854.1
GL183855	GL183855.1
GL183856	GL183856.1
GL183857	GL183857.1
GL183858	GL183858.1
GL183859	GL183859.1
GL183860	GL183860.1
GL183861	GL183861.1
GL183862	GL183862.1
GL183863	GL183863.1
GL183864	GL183864.1
GL183865	GL183865.1
GL183866	GL183866.1
GL183867	GL183867.1
GL183868	GL183868.1
GL183869	GL183869.1
GL183870	GL183870.1
GL183871	GL183871.1
GL183872	GL183872.1
GL183873	GL183873.1
GL183874	GL183874.1
GL183875	GL183875.1
GL183876	GL183876.1
GL183877	GL183877.1
GL183878	GL183878.1
GL183879	GL183879.1
GL183880	GL183880.1
GL183881	GL183881.1
GL183882	GL183882.1
GL183883	GL183883.1
GL183884	GL183884.1
GL183885	GL183885.1
GL183886	GL183886.1
GL183887	GL183887.1
GL183888	GL183888.1
GL183889	GL183889.1
GL183890	GL183890.1
GL183891	GL183891.1
GL183892	GL183892.1
GL183893	GL183893.1
GL183894	GL183894.1
GL183895	GL183895.1
GL183896	GL183896.1
GL183897	GL183897.1
GL183898	GL183898.1
GL183899	GL183899.1
GL183900	GL183900.1
GL183901	GL183901.1
GL183902	GL183902.1
GL183903	GL183903.1
GL183904	GL183904.1
GL183905	GL183905.1
GL183906	GL183906.1
GL183907	GL183907.1
GL183908	GL183908.1
GL183909	GL183909.1
GL183910	GL183910.1
GL183911	GL183911.1
GL183912	GL183912.1
GL183913	GL183913.1
GL183914	GL183914.1
GL183915	GL183915.1
GL183916	GL183916.1
GL183917	GL183917.1
GL183918	GL183918.1
GL183919	GL183919.1
GL183920	GL183920.1
GL183921	GL183921.1
GL183922	GL183922.1
GL183923	GL183923.1
GL183924	GL183924.1
GL183925	GL183925.1
GL183926	GL183926.1
GL183927	GL183927.1
GL183928	GL183928.1
GL183929	GL183929.1
GL183930	GL183930.1
GL183931	GL183931.1
GL183932	GL183932.1
GL183933	GL183933.1
GL183934	GL183934.1
GL183935	GL183935.1
GL183936	GL183936.1
GL183937	GL183937.1
GL183938	GL183938.1
GL183939	GL183939.1
GL183940	GL183940.1
GL183941	GL183941.1
GL183942	GL183942.1
GL183943	GL183943.1
GL183944	GL183944.1
GL183945	GL183945.1
GL183946	GL183946.1
GL183947	GL183947.1
GL183948	GL183948.1
GL183949	GL183949.1
GL183950	GL183950.1
GL183951	GL183951.1
GL183952	GL183952.1
GL183953	GL183953.1
GL183954	GL183954.1
GL183955	GL183955.1
GL183956	GL183956.1
GL183957	GL183957.1
GL183958	GL183958.1
GL183959	GL183959.1
GL183960	GL183960.1
GL183961	GL183961.1
GL183962	GL183962.1
GL183963	GL183963.1
GL183964	GL183964.1
GL183965	GL183965.1
GL183966	GL183966.1
GL183967	GL183967.1
GL183968	GL183968.1
GL183969	GL183969.1
GL183970	GL183970.1
GL183971	GL183971.1
GL183972	GL183972.1
GL183973	GL183973.1
GL183974	GL183974.1
GL183975	GL183975.1
GL183976	GL183976.1
GL183977	GL183977.1
GL183978	GL183978.1
GL183979	GL183979.1
GL183980	GL183980.1
GL183981	GL183981.1
GL183982	GL183982.1
GL183983	GL183983.1
GL183984	GL183984.1
GL183985	GL183985.1
GL183986	GL183986.1
GL183987	GL183987.1
GL183988	GL183988.1
GL183989	GL183989.1
GL183990	GL183990.1
GL183991	GL183991.1
GL183992	GL183992.1
GL183993	GL183993.1
GL183994	GL183994.1
GL183995	GL183995.1
GL183996	GL183996.1
GL183997	GL183997.1
GL183998	GL183998.1
GL183999	GL183999.1
GL184000	GL184000.1
GL184001	GL184001.1
GL184002	GL184002.1
GL184003	GL184003.1
GL184004	GL184004.1
GL184005	GL184005.1
GL184006	GL184006.1
GL184007	GL184007.1
GL184008	GL184008.1
GL184009	GL184009.1
GL184010	GL184010.1
GL184011	GL184011.1
GL184012	GL184012.1
GL184013	GL184013.1
GL184014	GL184014.1
GL184015	GL184015.1
GL184016	GL184016.1
GL184017	GL184017.1
GL184018	GL184018.1
GL184019	GL184019.1
GL184020	GL184020.1
GL184021	GL184021.1
GL184022	GL184022.1
GL184023	GL184023.1
GL184024	GL184024.1
GL184025	GL184025.1
GL184026	GL184026.1
GL184027	GL184027.1
GL184028	GL184028.1
GL184029	GL184029.1
GL184030	GL184030.1
GL184031	GL184031.1
GL184032	GL184032.1
GL184033	GL184033.1
GL184034	GL184034.1
GL184035	GL184035.1
GL184036	GL184036.1
GL184037	GL184037.1
GL184038	GL184038.1
GL184039	GL184039.1
GL184040	GL184040.1
GL184041	GL184041.1
GL184042	GL184042.1
GL184043	GL184043.1
GL184044	GL184044.1
GL184045	GL184045.1
GL184046	GL184046.1
GL184047	GL184047.1
GL184048	GL184048.1
GL184049	GL184049.1
GL184050	GL184050.1
GL184051	GL184051.1
GL184052	GL184052.1
GL184053	GL184053.1
GL184054	GL184054.1
GL184055	GL184055.1
GL184056	GL184056.1
GL184057	GL184057.1
GL184058	GL184058.1
GL184059	GL184059.1
GL184060	GL184060.1
GL184061	GL184061.1
GL184062	GL184062.1
GL184063	GL184063.1
GL184064	GL184064.1
GL184065	GL184065.1
GL184066	GL184066.1
GL184067	GL184067.1
GL184068	GL184068.1
GL184069	GL184069.1
GL184070	GL184070.1
GL184071	GL184071.1
GL184072	GL184072.1
GL184073	GL184073.1
GL184074	GL184074.1
GL184075	GL184075.1
GL184076	GL184076.1
GL184077	GL184077.1
GL184078	GL184078.1
GL184079	GL184079.1
GL184080	GL184080.1
GL184081	GL184081.1
GL184082	GL184082.1
GL184083	GL184083.1
GL184084	GL184084.1
GL184085	GL184085.1
GL184086	GL184086.1
GL184087	GL184087.1
GL184088	GL184088.1
GL184089	GL184089.1
GL184090	GL184090.1
GL184091	GL184091.1
GL184092	GL184092.1
GL184093	GL184093.1
GL184094	GL184094.1
GL184095	GL184095.1
GL184096	GL184096.1
GL184097	GL184097.1
GL184098	GL184098.1
GL184099	GL184099.1
GL184100	GL184100.1
GL184101	GL184101.1
GL184102	GL184102.1
GL184103	GL184103.1
GL184104	GL184104.1
GL184105	GL184105.1
GL184106	GL184106.1
GL184107	GL184107.1
GL184108	GL184108.1
GL184109	GL184109.1
GL184110	GL184110.1
GL184111	GL184111.1
GL184112	GL184112.1
GL184113	GL184113.1
GL184114	GL184114.1
GL184115	GL184115.1
GL184116	GL184116.1
GL184117	GL184117.1
GL184118	GL184118.1
GL184119	GL184119.1
GL184120	GL184120.1
GL184121	GL184121.1
GL184122	GL184122.1
GL184123	GL184123.1
GL184124	GL184124.1
GL184125	GL184125.1
GL184126	GL184126.1
GL184127	GL184127.1
GL184128	GL184128.1
GL184129	GL184129.1
GL184130	GL184130.1
GL184131	GL184131.1
GL184132	GL184132.1
GL184133	GL184133.1
GL184134	GL184134.1
GL184135	GL184135.1
GL184136	GL184136.1
GL184137	GL184137.1
GL184138	GL184138.1
GL184139	GL184139.1
GL184140	GL184140.1
GL184141	GL184141.1
GL184142	GL184142.1
GL184143	GL184143.1
GL184144	GL184144.1
GL184145	GL184145.1
GL184146	GL184146.1
GL184147	GL184147.1
GL184148	GL184148.1
GL184149	GL184149.1
GL184150	GL184150.1
GL184151	GL184151.1
GL184152	GL184152.1
GL184153	GL184153.1
GL184154	GL184154.1
GL184155	GL184155.1
GL184156	GL184156.1
GL184157	GL184157.1
GL184158	GL184158.1
GL184159	GL184159.1
GL184160	GL184160.1
GL184161	GL184161.1
GL184162	GL184162.1
GL184163	GL184163.1
GL184164	GL184164.1
GL184165	GL184165.1
GL184166	GL184166.1
GL184167	GL184167.1
GL184168	GL184168.1
GL184169	GL184169.1
GL184170	GL184170.1
GL184171	GL184171.1
GL184172	GL184172.1
GL184173	GL184173.1
GL184174	GL184174.1
GL184175	GL184175.1
GL184176	GL184176.1
GL184177	GL184177.1
GL184178	GL184178.1
GL184179	GL184179.1
GL184180	GL184180.1
GL184181	GL184181.1
GL184182	GL184182.1
GL184183	GL184183.1
GL184184	GL184184.1
GL184185	GL184185.1
GL184186	GL184186.1
GL184187	GL184187.1
GL184188	GL184188.1
GL184189	GL184189.1
GL184190	GL184190.1
GL184191	GL184191.1
GL184192	GL184192.1
GL184193	GL184193.1
GL184194	GL184194.1
GL184195	GL184195.1
GL184196	GL184196.1
GL184197	GL184197.1
GL184198	GL184198.1
GL184199	GL184199.1
GL184200	GL184200.1
GL184201	GL184201.1
GL184202	GL184202.1
GL184203	GL184203.1
GL184204	GL184204.1
GL184205	GL184205.1
GL184206	GL184206.1
GL184207	GL184207.1
GL184208	GL184208.1
GL184209	GL184209.1
GL184210	GL184210.1
GL184211	GL184211.1
GL184212	GL184212.1
GL184213	GL184213.1
GL184214	GL184214.1
GL184215	GL184215.1
GL184216	GL184216.1
GL184217	GL184217.1
GL184218	GL184218.1
GL184219	GL184219.1
GL184220	GL184220.1
GL184221	GL184221.1
GL184222	GL184222.1
GL184223	GL184223.1
GL184224	GL184224.1
GL184225	GL184225.1
GL184226	GL184226.1
GL184227	GL184227.1
GL184228	GL184228.1
GL184229	GL184229.1
GL184230	GL184230.1
GL184231	GL184231.1
GL184232	GL184232.1
GL184233	GL184233.1
GL184234	GL184234.1
GL184235	GL184235.1
GL184236	GL184236.1
GL184237	GL184237.1
GL184238	GL184238.1
GL184239	GL184239.1
GL184240	GL184240.1
GL184241	GL184241.1
GL184242	GL184242.1
GL184243	GL184243.1
GL184244	GL184244.1
GL184245	GL184245.1
GL184246	GL184246.1
GL184247	GL184247.1
GL184248	GL184248.1
GL184249	GL184249.1
GL184250	GL184250.1
GL184251	GL184251.1
GL184252	GL184252.1
GL184253	GL184253.1
GL184254	GL184254.1
GL184255	GL184255.1
GL184256	GL184256.1
GL184257	GL184257.1
GL184258	GL184258.1
GL184259	GL184259.1
GL184260	GL184260.1
GL184261	GL184261.1
GL184262	GL184262.1
GL184263	GL184263.1
GL184264	GL184264.1
GL184265	GL184265.1
GL184266	GL184266.1
GL184267	GL184267.1
GL184268	GL184268.1
GL184269	GL184269.1
GL184270	GL184270.1
GL184271	GL184271.1
GL184272	GL184272.1
GL184273	GL184273.1
GL184274	GL184274.1
GL184275	GL184275.1
GL184276	GL184276.1
GL184277	GL184277.1
GL184278	GL184278.1
GL184279	GL184279.1
GL184280	GL184280.1
GL184281	GL184281.1
GL184282	GL184282.1
GL184283	GL184283.1
GL184284	GL184284.1
GL184285	GL184285.1
GL184286	GL184286.1
GL184287	GL184287.1
GL184288	GL184288.1
GL184289	GL184289.1
GL184290	GL184290.1
GL184291	GL184291.1
GL184292	GL184292.1
GL184293	GL184293.1
GL184294	GL184294.1
GL184295	GL184295.1
GL184296	GL184296.1
GL184297	GL184297.1
GL184298	GL184298.1
GL184299	GL184299.1
GL184300	GL184300.1
GL184301	GL184301.1
GL184302	GL184302.1
GL184303	GL184303.1
GL184304	GL184304.1
GL184305	GL184305.1
GL184306	GL184306.1
GL184307	GL184307.1
GL184308	GL184308.1
GL184309	GL184309.1
GL184310	GL184310.1
GL184311	GL184311.1
GL184312	GL184312.1
GL184313	GL184313.1
GL184314	GL184314.1
GL184315	GL184315.1
GL184316	GL184316.1
GL184317	GL184317.1
GL184318	GL184318.1
GL184319	GL184319.1
GL184320	GL184320.1
GL184321	GL184321.1
GL184322	GL184322.1
GL184323	GL184323.1
GL184324	GL184324.1
GL184325	GL184325.1
GL184326	GL184326.1
GL184327	GL184327.1
GL184328	GL184328.1
GL184329	GL184329.1
GL184330	GL184330.1
GL184331	GL184331.1
GL184332	GL184332.1
GL184333	GL184333.1
GL184334	GL184334.1
GL184335	GL184335.1
GL184336	GL184336.1
GL184337	GL184337.1
GL184338	GL184338.1
GL184339	GL184339.1
GL184340	GL184340.1
GL184341	GL184341.1
GL184342	GL184342.1
GL184343	GL184343.1
GL184344	GL184344.1
GL184345	GL184345.1
GL184346	GL184346.1
GL184347	GL184347.1
GL184348	GL184348.1
GL184349	GL184349.1
GL184350	GL184350.1
GL184351	GL184351.1
GL184352	GL184352.1
GL184353	GL184353.1
GL184354	GL184354.1
GL184355	GL184355.1
GL184356	GL184356.1
GL184357	GL184357.1
GL184358	GL184358.1
GL184359	GL184359.1
GL184360	GL184360.1
GL184361	GL184361.1
GL184362	GL184362.1
GL184363	GL184363.1
GL184364	GL184364.1
GL184365	GL184365.1
GL184366	GL184366.1
GL184367	GL184367.1
GL184368	GL184368.1
GL184369	GL184369.1
GL184370	GL184370.1
GL184371	GL184371.1
GL184372	GL184372.1
GL184373	GL184373.1
GL184374	GL184374.1
GL184375	GL184375.1
GL184376	GL184376.1
GL184377	GL184377.1
GL184378	GL184378.1
GL184379	GL184379.1
GL184380	GL184380.1
GL184381	GL184381.1
GL184382	GL184382.1
GL184383	GL184383.1
GL184384	GL184384.1
GL184385	GL184385.1
GL184386	GL184386.1
GL184387	GL184387.1
GL184388	GL184388.1
GL184389	GL184389.1
GL184390	GL184390.1
GL184391	GL184391.1
GL184392	GL184392.1
GL184393	GL184393.1
GL184394	GL184394.1
GL184395	GL184395.1
GL184396	GL184396.1
GL184397	GL184397.1
GL184398	GL184398.1
GL184399	GL184399.1
GL184400	GL184400.1
GL184401	GL184401.1
GL184402	GL184402.1
GL184403	GL184403.1
GL184404	GL184404.1
GL184405	GL184405.1
GL184406	GL184406.1
GL184407	GL184407.1
GL184408	GL184408.1
GL184409	GL184409.1
GL184410	GL184410.1
GL184411	GL184411.1
GL184412	GL184412.1
GL184413	GL184413.1
GL184414	GL184414.1
GL184415	GL184415.1
GL184416	GL184416.1
GL184417	GL184417.1
GL184418	GL184418.1
GL184419	GL184419.1
GL184420	GL184420.1
GL184421	GL184421.1
GL184422	GL184422.1
GL184423	GL184423.1
GL184424	GL184424.1
GL184425	GL184425.1
GL184426	GL184426.1
GL184427	GL184427.1
GL184428	GL184428.1
GL184429	GL184429.1
GL184430	GL184430.1
GL184431	GL184431.1
GL184432	GL184432.1
GL184433	GL184433.1
GL184434	GL184434.1
GL184435	GL184435.1
GL184436	GL184436.1
GL184437	GL184437.1
GL184438	GL184438.1
GL184439	GL184439.1
GL184440	GL184440.1
GL184441	GL184441.1
GL184442	GL184442.1
GL184443	GL184443.1
GL184444	GL184444.1
GL184445	GL184445.1
GL184446	GL184446.1
GL184447	GL184447.1
GL184448	GL184448.1
GL184449	GL184449.1
GL184450	GL184450.1
GL184451	GL184451.1
GL184452	GL184452.1
GL184453	GL184453.1
GL184454	GL184454.1
GL184455	GL184455.1
GL184456	GL184456.1
GL184457	GL184457.1
GL184458	GL184458.1
GL184459	GL184459.1
GL184460	GL184460.1
GL184461	GL184461.1
GL184462	GL184462.1
GL184463	GL184463.1
GL184464	GL184464.1
GL184465	GL184465.1
GL184466	GL184466.1
GL184467	GL184467.1
GL184468	GL184468.1
GL184469	GL184469.1
GL184470	GL184470.1
GL184471	GL184471.1
GL184472	GL184472.1
GL184473	GL184473.1
GL184474	GL184474.1
GL184475	GL184475.1
GL184476	GL184476.1
GL184477	GL184477.1
GL184478	GL184478.1
GL184479	GL184479.1
GL184480	GL184480.1
GL184481	GL184481.1
GL184482	GL184482.1
GL184483	GL184483.1
GL184484	GL184484.1
GL184485	GL184485.1
GL184486	GL184486.1
GL184487	GL184487.1
GL184488	GL184488.1
GL184489	GL184489.1
GL184490	GL184490.1
GL184491	GL184491.1
GL184492	GL184492.1
GL184493	GL184493.1
GL184494	GL184494.1
GL184495	GL184495.1
GL184496	GL184496.1
GL184497	GL184497.1
GL184498	GL184498.1
GL184499	GL184499.1
GL184500	GL184500.1
GL184501	GL184501.1
GL184502	GL184502.1
GL184503	GL184503.1
GL184504	GL184504.1
GL184505	GL184505.1
GL184506	GL184506.1
GL184507	GL184507.1
GL184508	GL184508.1
GL184509	GL184509.1
GL184510	GL184510.1
GL184511	GL184511.1
GL184512	GL184512.1
GL184513	GL184513.1
GL184514	GL184514.1
GL184515	GL184515.1
GL184516	GL184516.1
GL184517	GL184517.1
GL184518	GL184518.1
GL184519	GL184519.1
GL184520	GL184520.1
GL184521	GL184521.1
GL184522	GL184522.1
GL184523	GL184523.1
GL184524	GL184524.1
GL184525	GL184525.1
GL184526	GL184526.1
GL184527	GL184527.1
GL184528	GL184528.1
GL184529	GL184529.1
GL184530	GL184530.1
GL184531	GL184531.1
GL184532	GL184532.1
GL184533	GL184533.1
GL184534	GL184534.1
GL184535	GL184535.1
GL184536	GL184536.1
GL184537	GL184537.1
GL184538	GL184538.1
GL184539	GL184539.1
GL184540	GL184540.1
GL184541	GL184541.1
GL184542	GL184542.1
GL184543	GL184543.1
GL184544	GL184544.1
GL184545	GL184545.1
GL184546	GL184546.1
GL184547	GL184547.1
GL184548	GL184548.1
GL184549	GL184549.1
GL184550	GL184550.1
GL184551	GL184551.1
GL184552	GL184552.1
GL184553	GL184553.1
GL184554	GL184554.1
GL184555	GL184555.1
GL184556	GL184556.1
GL184557	GL184557.1
GL184558	GL184558.1
GL184559	GL184559.1
GL184560	GL184560.1
GL184561	GL184561.1
GL184562	GL184562.1
GL184563	GL184563.1
GL184564	GL184564.1
GL184565	GL184565.1
GL184566	GL184566.1
GL184567	GL184567.1
GL184568	GL184568.1
GL184569	GL184569.1
GL184570	GL184570.1
GL184571	GL184571.1
GL184572	GL184572.1
GL184573	GL184573.1
GL184574	GL184574.1
GL184575	GL184575.1
GL184576	GL184576.1
GL184577	GL184577.1
GL184578	GL184578.1
GL184579	GL184579.1
GL184580	GL184580.1
GL184581	GL184581.1
GL184582	GL184582.1
GL184583	GL184583.1
GL184584	GL184584.1
GL184585	GL184585.1
GL184586	GL184586.1
GL184587	GL184587.1
GL184588	GL184588.1
GL184589	GL184589.1
GL184590	GL184590.1
GL184591	GL184591.1
GL184592	GL184592.1
GL184593	GL184593.1
GL184594	GL184594.1
GL184595	GL184595.1
GL184596	GL184596.1
GL184597	GL184597.1
GL184598	GL184598.1
GL184599	GL184599.1
GL184600	GL184600.1
GL184601	GL184601.1
GL184602	GL184602.1
GL184603	GL184603.1
GL184604	GL184604.1
GL184605	GL184605.1
GL184606	GL184606.1
GL184607	GL184607.1
GL184608	GL184608.1
GL184609	GL184609.1
GL184610	GL184610.1
GL184611	GL184611.1
GL184612	GL184612.1
GL184613	GL184613.1
GL184614	GL184614.1
GL184615	GL184615.1
GL184616	GL184616.1
GL184617	GL184617.1
GL184618	GL184618.1
GL184619	GL184619.1
GL184620	GL184620.1
GL184621	GL184621.1
GL184622	GL184622.1
GL184623	GL184623.1
GL184624	GL184624.1
GL184625	GL184625.1
GL184626	GL184626.1
GL184627	GL184627.1
GL184628	GL184628.1
GL184629	GL184629.1
GL184630	GL184630.1
GL184631	GL184631.1
GL184632	GL184632.1
GL184633	GL184633.1
GL184634	GL184634.1
GL184635	GL184635.1
